athlete_id,age,weight,resting_hr,avg_hr,max_hr,hrv,vo2max,speed_avg,distance_km,duration_min,training_load,sleep_hours,fatigue_score,performance_score,injury_risk
52,22,77.3,56.0,194.1,221.2,68.5,43.0,10.77,8.38,46.6,90.6,7.3,0.0,58.8,1
56,20,57.6,58.0,160.9,179.3,68.4,43.5,10.39,6.18,35.7,57.4,6.3,0.5,57.1,0
15,18,82.7,62.0,185.5,202.7,70.1,50.9,15.03,8.35,33.3,61.8,7.9,0.0,70.4,0
29,21,74.6,70.0,170.9,195.3,76.0,62.3,9.15,8.73,57.3,97.9,6.3,0.3,62.5,1
8,37,81.2,54.0,153.6,176.2,50.8,54.0,7.86,4.27,32.6,50.0,8.7,0.0,57.3,0
5,19,59.3,56.0,154.5,173.6,55.3,55.6,9.69,8.24,51.0,78.8,6.0,1.6,58.4,1
29,22,59.1,56.0,149.5,176.4,67.3,46.8,8.92,11.97,80.5,120.3,5.7,1.6,53.4,1
47,20,68.8,54.0,123.9,142.9,57.8,44.4,12.77,2.6,12.2,15.1,8.0,0.0,63.3,0
68,26,74.0,57.0,150.3,170.4,98.8,43.3,11.28,10.48,55.8,83.8,6.4,0.0,59.9,1
76,37,84.4,66.0,168.2,188.3,70.2,45.1,11.56,12.12,62.9,105.8,7.0,0.0,61.1,1
45,23,75.6,52.0,141.0,156.3,64.2,35.7,14.31,6.32,26.5,37.4,6.7,0.3,62.3,0
2,35,68.1,63.0,156.2,176.6,59.8,43.7,10.62,13.08,73.9,115.5,5.7,1.9,54.9,1
27,23,61.8,46.0,162.8,189.8,60.2,44.6,13.55,5.93,26.3,42.7,6.9,0.3,64.4,0
95,36,79.8,56.0,136.4,158.6,65.3,46.9,15.02,9.32,37.2,50.8,8.3,0.0,68.8,0
36,29,62.3,57.0,143.2,163.4,66.1,48.8,11.09,7.08,38.3,54.9,8.0,0.0,61.7,0
36,28,83.0,73.0,134.7,153.9,60.4,50.2,13.47,7.08,31.5,42.5,7.2,0.0,67.0,0
26,19,67.7,58.0,137.7,159.3,62.3,47.9,11.52,6.15,32.0,44.1,8.1,0.0,62.2,0
43,32,82.7,42.0,130.7,154.4,78.4,44.5,13.85,10.1,43.7,57.2,5.9,0.4,64.7,0
27,29,75.4,44.0,136.5,159.5,78.8,36.2,8.86,10.55,71.4,97.5,6.7,0.0,52.2,1
69,29,68.9,60.0,171.3,189.6,67.5,44.5,8.71,7.81,53.8,92.1,7.4,0.0,55.2,1
20,26,65.8,65.0,136.3,157.9,51.6,42.2,11.22,3.92,21.0,28.6,6.9,0.7,57.9,0
11,38,67.3,63.0,151.9,174.3,70.4,50.8,10.22,9.21,54.1,82.1,6.8,0.1,60.5,1
74,19,73.4,61.0,142.5,157.4,80.5,53.5,10.97,9.27,50.7,72.2,5.8,0.5,62.2,0
38,39,70.6,69.0,167.7,188.5,78.7,53.6,11.56,7.35,38.1,64.0,4.9,1.5,61.6,0
6,20,65.2,56.0,169.7,178.9,72.3,52.5,13.44,13.6,60.7,103.0,7.8,0.0,67.9,1
72,29,68.7,67.0,163.0,185.4,79.2,47.2,11.18,3.31,17.7,28.9,7.2,0.0,61.2,0
23,33,70.6,47.0,154.6,177.9,65.5,44.9,10.35,1.35,7.8,12.1,7.9,0.0,58.7,0
47,38,53.0,53.0,146.5,170.3,71.3,43.5,11.3,5.81,30.8,45.2,6.6,0.1,59.8,0
90,18,73.7,46.0,132.1,150.1,58.2,39.0,10.46,10.13,58.1,76.8,6.3,1.2,54.1,0
46,38,62.2,58.0,179.2,200.7,67.9,54.0,10.13,4.83,28.6,51.3,7.0,0.0,61.8,0
12,20,60.8,60.0,138.6,165.7,78.3,47.0,8.77,5.06,34.6,47.9,7.9,0.0,56.3,0
90,37,56.5,61.0,160.0,187.0,59.1,40.5,12.14,10.85,53.6,85.8,6.8,0.7,59.1,1
13,19,55.6,60.0,165.9,185.7,56.4,43.0,10.86,9.39,51.9,86.0,7.8,0.0,58.9,1
62,26,59.2,53.0,141.7,162.4,66.0,42.8,13.93,9.13,39.3,55.7,6.0,1.0,63.0,0
82,36,64.3,58.0,165.6,191.1,62.7,48.3,9.11,10.34,68.2,112.9,6.8,0.6,56.3,1
89,32,85.6,48.0,161.5,174.0,71.5,54.4,10.92,6.72,37.0,59.7,6.9,0.0,63.6,0
97,35,65.8,71.0,175.9,194.3,60.5,45.9,15.63,6.86,26.4,46.4,8.2,0.0,69.6,0
60,28,71.4,58.0,143.0,169.6,82.2,34.5,10.12,10.43,61.8,88.4,7.2,0.0,54.0,1
43,33,73.2,56.0,130.7,155.6,52.1,46.9,11.53,3.97,20.6,27.0,8.7,0.0,61.8,0
76,39,71.0,73.0,142.4,164.3,77.5,47.1,9.57,1.57,9.9,14.0,5.7,0.5,56.9,0
100,34,69.4,50.0,153.1,165.6,57.4,46.7,9.3,6.7,43.2,66.2,7.1,0.3,56.6,0
68,22,60.4,51.0,150.9,170.6,47.0,44.2,15.09,10.79,42.9,64.7,7.2,0.8,66.3,0
5,29,81.6,51.0,144.1,161.1,67.4,49.3,12.34,8.77,42.6,61.4,7.6,0.0,64.4,0
37,28,84.5,59.0,121.4,143.0,62.5,48.4,12.27,10.57,51.7,62.8,6.2,1.0,61.9,0
72,32,56.5,63.0,157.1,173.0,53.9,47.9,8.61,1.95,13.6,21.4,8.7,0.0,56.4,0
92,20,61.8,66.0,179.6,194.5,48.2,50.5,12.72,8.95,42.2,75.8,7.0,1.0,63.7,0
31,18,67.8,81.0,157.0,166.6,64.9,45.4,14.31,9.96,41.8,65.5,5.9,1.2,64.5,0
9,37,62.3,42.0,159.1,185.2,74.8,45.1,14.3,3.95,16.6,26.4,7.0,0.0,66.6,0
51,33,74.0,65.0,158.6,176.6,70.8,56.3,13.34,10.59,47.6,75.5,6.7,0.1,68.9,0
29,19,64.2,56.0,156.0,176.7,65.6,51.4,9.74,7.67,47.2,73.6,9.8,0.0,60.0,0
78,19,87.3,55.0,164.0,184.0,69.8,53.0,12.63,17.21,81.8,134.1,8.0,0.0,66.4,1
40,20,79.5,55.0,155.9,170.6,64.7,55.4,13.34,1.47,6.6,10.3,7.0,0.0,68.8,0
41,25,71.7,53.0,145.3,159.0,50.7,51.2,8.41,12.11,86.4,125.5,6.9,1.2,54.9,1
86,32,78.2,73.0,138.1,153.0,50.8,53.6,9.76,6.82,41.9,57.9,8.0,0.0,60.9,0
11,24,78.8,67.0,146.3,162.6,63.0,38.5,13.78,3.15,13.7,20.1,8.0,0.0,63.0,0
23,23,65.5,60.0,154.7,176.5,63.4,49.2,13.75,6.42,28.0,43.3,4.1,3.0,61.3,0
1,26,63.5,71.0,145.3,161.3,73.5,46.9,8.9,8.83,59.5,86.5,7.6,0.0,56.6,1
46,37,70.6,48.0,154.7,183.4,72.6,58.1,13.59,11.11,49.1,75.9,7.0,0.0,70.4,0
21,18,76.9,49.0,156.6,181.7,71.1,53.6,12.19,13.17,64.8,101.5,5.7,1.3,63.3,1
90,25,71.1,43.0,162.5,186.5,62.2,44.2,13.56,12.27,54.3,88.2,7.9,0.0,64.8,1
36,20,57.4,54.0,169.2,188.6,51.2,50.2,10.73,5.1,28.5,48.3,9.2,0.0,61.6,0
54,21,63.6,61.0,151.2,178.7,69.1,49.0,13.29,11.39,51.4,77.7,7.6,0.0,66.2,0
87,32,69.4,61.0,130.4,149.3,70.3,50.7,13.69,9.17,40.2,52.4,8.1,0.0,67.7,0
57,23,69.4,61.0,144.8,164.7,41.1,41.9,11.3,6.04,32.1,46.4,8.8,0.0,59.3,0
1,32,85.8,49.0,150.7,171.5,56.7,50.2,12.04,7.36,36.7,55.3,6.2,1.3,61.6,0
63,38,58.9,66.0,122.5,146.0,58.1,46.6,10.7,5.87,32.9,40.3,5.1,2.2,55.7,0
54,20,74.0,62.0,170.8,194.0,66.2,49.7,15.3,8.11,31.8,54.3,7.7,0.0,70.5,0
55,38,81.9,66.0,152.1,169.8,57.0,43.7,11.76,5.81,29.6,45.1,6.8,0.6,59.7,0
40,38,88.2,45.0,155.7,173.1,64.6,44.5,10.16,4.92,29.0,45.2,5.6,1.4,55.4,0
15,31,66.8,62.0,170.5,193.7,62.9,55.0,10.57,9.44,53.6,91.3,6.9,0.4,62.4,1
21,37,73.9,50.0,140.5,164.1,63.4,41.7,12.25,9.89,48.4,68.0,7.7,0.0,61.2,0
47,31,74.6,57.0,158.6,176.6,57.8,42.1,13.51,7.44,33.0,52.4,6.9,0.5,62.8,0
73,21,71.6,64.0,148.4,160.4,58.6,47.7,9.33,12.1,77.8,115.5,6.2,1.4,54.9,1
53,29,69.2,61.0,147.2,166.2,54.2,43.4,15.7,7.22,27.6,40.6,6.8,0.7,67.3,0
9,34,73.5,53.0,138.4,161.5,68.8,42.7,12.62,7.09,33.7,46.7,7.0,0.0,62.3,0
74,24,49.7,60.0,175.0,204.0,70.7,48.6,12.93,9.98,46.3,81.0,5.1,1.8,61.7,1
52,26,75.5,48.0,144.4,158.4,57.3,39.0,11.81,7.6,38.6,55.8,6.9,0.6,58.1,0
57,20,71.0,69.0,160.5,178.4,80.2,42.0,12.04,8.25,41.1,66.0,5.7,0.7,59.5,0
26,30,68.2,58.0,121.9,139.9,61.9,60.3,11.7,0.44,2.2,2.7,7.7,0.0,67.5,0
41,32,86.4,69.0,167.7,194.5,80.3,50.8,14.04,8.05,34.4,57.7,5.4,0.8,66.7,0
35,35,64.6,56.0,165.8,185.6,58.6,43.5,11.98,2.52,12.6,20.9,8.0,0.0,61.4,0
63,36,66.8,56.0,151.5,166.9,44.7,50.5,13.53,4.34,19.2,29.1,6.6,1.3,64.6,0
25,18,85.9,54.0,146.6,169.4,69.0,51.4,11.13,3.99,21.5,31.6,6.5,0.2,62.3,0
90,23,63.3,67.0,156.0,174.0,67.5,54.0,12.39,4.87,23.6,36.8,7.3,0.0,66.4,0
75,19,65.6,54.0,184.3,198.2,65.3,47.2,10.39,6.35,36.7,67.6,6.1,0.9,57.8,0
38,31,68.8,65.0,123.6,139.1,58.6,53.9,14.43,6.54,27.2,33.6,7.3,0.0,70.4,0
2,23,76.7,57.0,161.7,190.4,64.7,35.8,10.33,9.99,58.0,93.8,6.3,1.0,53.0,1
7,31,71.7,44.0,136.3,158.2,59.9,41.7,11.35,8.67,45.8,62.5,6.4,0.9,57.6,0
82,21,59.7,55.0,149.7,170.2,62.0,49.0,11.37,2.3,12.1,18.1,7.4,0.0,62.3,0
91,38,65.7,51.0,146.3,165.0,73.4,50.0,11.29,8.25,43.8,64.1,5.9,0.8,61.0,0
34,25,65.1,60.0,143.6,165.0,66.8,42.5,13.44,8.95,40.0,57.4,5.7,1.2,61.5,0
91,20,69.4,50.0,149.8,171.2,71.1,49.6,11.37,7.01,37.0,55.5,7.2,0.0,62.6,0
17,36,73.4,67.0,133.0,154.4,62.7,44.3,14.79,7.82,31.7,42.2,7.0,0.1,67.1,0
43,31,73.3,59.0,165.4,186.0,61.6,46.3,10.36,8.57,49.6,82.1,7.2,0.2,58.9,1
59,37,55.8,59.0,123.1,147.4,53.5,54.1,12.34,10.29,50.1,61.6,7.3,0.3,65.7,0
51,34,78.5,65.0,158.1,178.2,61.3,53.5,10.45,3.28,18.8,29.7,7.1,0.0,62.2,0
54,25,72.0,68.0,145.1,160.2,31.8,42.0,12.84,7.27,34.0,49.3,7.6,1.0,60.4,0
24,31,81.1,60.0,132.4,149.4,59.1,41.7,11.97,12.53,62.8,83.2,7.1,0.4,59.9,1
25,23,73.6,54.0,153.0,163.1,64.2,45.5,11.69,12.25,62.9,96.2,5.0,2.3,57.0,1
71,39,78.8,46.0,126.6,156.8,70.6,47.8,14.38,10.55,44.0,55.8,5.3,1.5,64.9,0
52,33,73.7,55.0,150.6,174.9,62.3,44.1,10.69,9.61,53.9,81.2,8.9,0.0,59.0,1
70,36,80.8,55.0,128.7,144.5,68.5,54.2,13.17,12.96,59.0,76.0,7.0,0.0,68.0,0
88,31,74.2,61.0,156.9,175.5,43.2,50.1,10.46,13.75,78.9,123.8,8.0,0.5,59.9,1
33,36,69.2,57.0,136.1,153.0,64.4,50.4,12.23,7.61,37.4,50.9,6.7,0.4,63.9,0
49,20,88.2,66.0,143.2,170.9,48.2,40.4,9.61,5.09,31.8,45.5,6.9,0.9,53.6,0
29,27,77.1,55.0,154.4,167.3,52.9,55.0,10.67,7.19,40.4,62.4,6.5,1.1,61.1,0
63,36,74.6,60.0,138.4,159.0,63.1,31.1,11.84,17.29,87.7,121.3,9.5,0.0,56.1,1
22,26,59.8,69.0,149.1,168.6,77.8,53.0,15.63,3.29,12.6,18.8,7.3,0.0,72.5,0
26,37,59.7,63.0,127.3,151.4,68.7,53.6,12.2,6.59,32.4,41.2,6.5,0.3,65.2,0
28,30,72.3,60.0,159.5,178.9,65.2,45.4,15.31,3.76,14.7,23.5,5.3,1.5,65.8,0
85,24,71.2,55.0,176.5,187.7,64.8,55.6,12.44,8.37,40.4,71.3,9.0,0.0,67.1,0
49,31,65.1,55.0,191.9,210.6,57.9,47.6,11.23,4.39,23.5,45.0,6.8,0.5,60.5,0
71,26,71.1,53.0,151.4,166.5,59.6,48.4,15.08,7.67,30.5,46.2,7.7,0.0,69.5,0
81,36,82.7,56.0,161.8,182.2,69.3,50.0,12.87,2.15,10.0,16.2,7.9,0.0,65.8,0
84,32,75.6,66.0,123.3,150.5,51.1,67.1,10.71,9.85,55.2,68.0,6.5,1.2,65.8,0
49,37,60.9,58.0,172.5,183.8,70.9,56.1,12.94,11.67,54.1,93.3,7.7,0.0,68.3,1
20,31,69.1,49.0,161.6,177.6,61.1,52.2,11.41,6.85,36.0,58.2,6.4,0.8,62.0,0
86,23,63.6,74.0,142.7,160.0,73.3,42.5,8.02,7.59,56.8,81.1,6.0,0.7,51.6,1
92,38,66.9,63.0,168.6,186.6,74.6,48.9,13.87,7.51,32.5,54.8,8.2,0.0,67.3,0
63,21,66.7,49.0,146.2,169.9,48.3,43.1,14.19,8.54,36.1,52.8,6.8,1.0,63.6,0
61,25,66.2,56.0,143.1,162.3,59.2,52.9,15.68,7.89,30.2,43.2,7.5,0.0,72.5,0
49,34,60.0,61.0,157.1,179.2,56.4,48.8,12.84,10.3,48.1,75.6,7.4,0.1,64.9,0
71,26,69.0,74.0,134.0,150.9,46.9,41.3,11.5,11.7,61.0,81.8,7.6,0.4,58.7,1
1,18,65.5,51.0,165.3,186.5,54.7,48.5,13.67,5.56,24.4,40.3,5.4,2.0,62.7,0
96,37,46.6,68.0,134.2,158.0,89.4,42.9,13.7,7.07,31.0,41.6,6.4,0.0,64.6,0
13,31,86.4,71.0,134.2,150.6,71.1,48.9,15.28,10.7,42.0,56.4,6.7,0.1,70.0,0
94,28,78.7,55.0,136.4,160.3,84.2,42.8,11.91,3.73,18.8,25.7,6.2,0.0,61.0,0
87,38,67.0,58.0,161.4,181.7,73.3,48.2,11.67,2.09,10.7,17.3,7.4,0.0,62.6,0
51,20,70.2,52.0,140.7,166.0,57.6,52.5,10.57,8.68,49.3,69.3,8.2,0.0,62.1,0
56,26,60.6,58.0,129.8,148.8,61.2,47.7,13.07,9.49,43.5,56.5,8.3,0.0,65.2,0
83,31,83.6,60.0,140.9,162.8,70.9,45.7,8.9,5.83,39.3,55.4,6.7,0.1,55.9,0
62,26,85.2,65.0,149.5,169.3,69.4,49.2,13.55,6.26,27.7,41.5,7.3,0.0,66.8,0
32,21,71.3,69.0,132.3,151.8,59.2,52.2,13.18,5.72,26.0,34.5,7.4,0.0,67.2,0
30,21,78.2,54.0,132.7,154.0,49.9,41.4,13.17,5.4,24.6,32.6,7.6,0.0,62.8,0
29,25,71.4,44.0,181.7,204.4,97.9,49.6,12.28,10.08,49.3,89.5,6.1,0.0,64.4,1
49,19,59.3,60.0,137.1,150.8,63.6,55.9,15.07,4.46,17.8,24.3,8.8,0.0,72.5,0
45,26,66.7,62.0,145.2,172.3,61.7,51.4,13.74,7.2,31.4,45.6,7.9,0.0,68.1,0
93,31,71.1,62.0,144.5,155.2,66.1,48.3,10.79,5.28,29.4,42.5,8.0,0.0,60.9,0
30,39,66.4,57.0,143.7,160.3,62.6,51.8,10.82,3.63,20.1,29.0,8.2,0.0,62.4,0
16,26,68.3,61.0,159.3,178.8,66.2,50.7,10.24,10.61,62.2,99.0,7.5,0.0,60.8,1
40,33,69.3,72.0,164.2,186.3,77.9,52.5,13.1,6.44,29.5,48.4,6.0,0.4,66.5,0
19,34,69.4,63.0,145.4,173.3,63.8,35.9,10.0,8.57,51.4,74.7,6.9,0.3,53.7,0
18,33,70.4,57.0,131.5,142.2,53.4,38.7,14.17,3.48,14.7,19.4,5.3,2.1,59.6,0
1,29,61.5,56.0,169.1,186.6,63.4,54.0,14.65,5.77,23.7,40.0,7.4,0.0,70.9,0
78,20,64.3,59.0,148.6,157.9,60.4,39.0,10.24,10.27,60.2,89.4,6.8,0.6,54.9,1
47,28,59.7,73.0,176.0,196.1,79.2,50.4,11.63,15.76,81.3,143.1,7.0,0.0,63.4,1
66,31,77.8,59.0,116.3,137.7,76.7,45.9,12.03,2.07,10.3,12.0,8.2,0.0,62.4,0
92,35,53.2,60.0,152.9,180.9,66.1,42.0,13.77,7.4,32.2,49.3,6.5,0.4,63.5,0
94,38,79.2,56.0,178.8,199.4,52.2,50.1,15.22,9.24,36.4,65.1,6.7,1.0,68.5,0
38,38,81.1,69.0,144.7,169.9,52.7,49.2,8.63,6.15,42.8,61.9,7.0,0.7,55.6,0
51,22,67.6,76.0,146.6,169.5,65.2,60.7,11.36,10.55,55.7,81.7,5.2,2.0,63.0,1
63,33,49.2,64.0,154.4,172.3,68.4,44.3,11.47,5.4,28.3,43.6,6.7,0.1,60.5,0
4,37,67.1,61.0,141.6,154.6,61.3,56.6,9.2,8.46,55.2,78.2,4.5,2.8,55.4,1
1,22,69.5,60.0,145.3,166.7,60.2,50.1,11.03,6.43,35.0,50.9,6.4,0.8,60.4,0
8,20,61.9,41.0,144.9,157.5,59.1,44.0,12.86,11.66,54.4,78.9,7.9,0.0,63.3,1
29,29,65.9,66.0,140.6,167.1,64.8,52.8,11.44,5.97,31.3,44.0,7.4,0.0,64.0,0
55,18,82.2,61.0,168.4,187.6,41.2,51.4,8.91,6.94,46.8,78.8,6.4,1.9,54.5,1
3,38,75.3,63.0,156.9,182.9,54.0,48.2,17.75,10.84,36.6,57.5,7.0,0.5,73.7,0
32,26,62.6,54.0,153.8,171.4,58.7,49.6,12.53,4.92,23.5,36.2,5.9,1.3,62.3,0
10,26,57.2,57.0,162.1,183.5,77.1,44.4,12.22,8.21,40.3,65.3,7.0,0.0,62.2,0
74,21,67.4,57.0,146.0,167.1,56.9,43.0,9.8,2.53,15.5,22.6,9.9,0.0,56.8,0
83,20,68.3,68.0,138.4,158.2,66.8,52.6,12.52,4.74,22.7,31.4,8.8,0.0,66.1,0
34,34,74.0,57.0,141.0,158.8,67.3,46.7,11.67,9.15,47.0,66.3,7.1,0.0,62.0,0
97,19,65.7,77.0,150.0,172.0,78.0,47.5,8.22,5.03,36.7,55.0,7.2,0.0,55.5,0
87,18,74.1,63.0,134.1,149.5,77.6,49.7,9.86,6.37,38.7,52.0,6.0,0.4,58.9,0
55,25,85.5,50.0,142.5,156.4,64.4,49.6,13.59,9.48,41.9,59.6,6.2,0.9,65.3,0
92,30,76.5,59.0,142.3,168.5,60.2,39.4,15.89,6.26,23.6,33.6,7.4,0.0,67.5,0
32,32,69.6,55.0,181.9,205.5,58.4,55.7,12.73,10.47,49.3,89.7,6.5,1.1,65.6,1
50,25,68.5,42.0,108.4,128.7,62.6,48.7,14.21,8.65,36.5,39.6,7.9,0.0,67.9,0
7,29,67.1,73.0,147.3,175.6,60.7,46.8,11.69,9.31,47.8,70.4,8.6,0.0,62.1,0
93,39,79.4,66.0,175.9,194.5,70.5,50.6,11.83,11.72,59.5,104.6,7.3,0.0,63.9,1
8,29,65.0,64.0,151.8,178.4,69.2,49.4,14.18,8.96,37.9,57.6,7.1,0.0,68.1,0
65,31,70.4,61.0,161.3,182.2,70.9,52.6,15.33,12.62,49.4,79.7,5.3,1.5,68.6,1
57,32,70.4,49.0,151.5,166.4,77.6,51.2,14.6,10.73,44.1,66.8,7.7,0.0,69.7,0
67,32,66.0,56.0,140.0,169.2,83.6,52.3,9.87,6.43,39.1,54.7,5.9,0.2,60.2,0
88,26,59.0,67.0,116.4,141.3,66.2,56.1,11.87,11.88,60.1,69.9,6.6,0.5,65.3,0
87,36,72.6,52.0,153.1,172.5,76.0,53.3,12.56,8.79,42.0,64.3,8.0,0.0,66.4,0
59,37,69.5,40.0,138.4,162.0,61.5,47.0,11.48,6.82,35.6,49.3,8.0,0.0,61.8,0
72,39,74.0,58.0,138.0,156.0,76.9,41.3,12.78,8.84,41.5,57.3,6.5,0.0,62.1,0
54,25,65.7,59.0,142.5,166.7,75.6,58.0,13.64,11.34,49.9,71.1,6.6,0.0,70.5,0
67,38,79.8,61.0,176.2,184.2,75.1,46.6,14.01,9.37,40.1,70.7,6.3,0.3,66.0,0
51,36,63.0,66.0,186.1,201.0,65.9,45.2,15.37,13.47,52.6,97.8,5.8,1.4,66.0,1
97,23,83.7,65.0,153.3,178.2,58.3,37.6,11.34,11.26,59.6,91.3,6.4,1.2,55.4,1
92,37,56.0,62.0,143.0,161.8,51.1,50.0,9.27,9.57,61.9,88.6,5.4,2.5,53.5,1
8,36,73.5,70.0,132.3,153.4,64.6,48.9,12.72,4.92,23.2,30.7,7.7,0.0,65.0,0
34,21,73.8,48.0,157.0,170.3,80.3,38.9,15.77,7.46,28.4,44.6,7.4,0.0,67.1,0
35,24,63.6,64.0,176.7,206.0,61.9,50.7,11.05,8.21,44.6,78.9,7.6,0.0,62.4,1
96,21,73.4,65.0,146.3,172.2,72.9,45.0,13.37,10.09,45.3,66.2,6.0,0.6,63.5,0
88,39,80.2,50.0,114.3,133.3,73.4,64.1,13.39,9.91,44.4,50.8,5.8,0.8,70.9,0
78,29,52.3,48.0,160.1,178.0,62.2,44.6,12.38,8.51,41.2,66.0,7.1,0.2,62.3,0
32,30,74.0,54.0,164.8,189.9,78.2,45.4,12.01,8.36,41.8,68.8,7.1,0.0,62.2,0
46,20,50.1,55.0,126.2,156.1,35.9,42.8,10.15,10.16,60.0,75.8,6.9,1.7,53.9,0
16,39,62.3,66.0,152.6,177.4,52.8,55.7,7.44,5.42,43.8,66.8,6.7,1.0,55.2,0
68,29,83.0,55.0,156.8,187.6,55.8,45.8,9.78,13.09,80.3,125.9,8.7,0.0,57.9,1
37,19,65.3,53.0,148.9,164.3,56.8,43.7,11.22,1.86,9.9,14.8,7.4,0.0,59.9,0
54,19,60.6,55.0,138.1,154.0,68.4,52.2,14.19,12.37,52.3,72.2,9.0,0.0,69.3,0
85,26,68.4,69.0,165.2,179.3,67.9,39.7,11.79,7.86,40.0,66.1,8.3,0.0,59.5,0
14,18,86.5,60.0,143.9,166.2,68.9,51.8,10.96,11.01,60.3,86.7,8.7,0.0,62.6,1
95,25,55.3,59.0,127.7,148.6,71.0,58.7,10.22,9.09,53.4,68.2,5.9,0.9,62.2,0
55,23,61.6,59.0,119.3,138.5,55.5,51.4,13.31,9.04,40.7,48.6,7.6,0.0,67.2,0
48,23,82.0,70.0,168.9,193.0,52.8,51.8,14.72,9.66,39.4,66.5,6.6,1.1,67.9,0
82,39,84.9,54.0,159.2,185.4,69.0,53.2,14.13,10.43,44.3,70.5,5.3,1.6,66.4,0
7,35,69.2,71.0,151.3,163.7,58.7,58.3,13.21,7.01,31.8,48.2,8.5,0.0,69.7,0
74,34,60.1,62.0,143.4,160.4,49.3,55.3,9.05,11.1,73.6,105.6,6.7,1.4,57.5,1
7,29,86.8,59.0,142.1,166.2,74.7,50.6,11.3,4.75,25.2,35.8,5.9,0.5,61.9,0
33,23,82.8,80.0,133.9,151.5,79.0,53.4,15.89,7.98,30.1,40.3,6.6,0.0,73.2,0
23,25,75.4,52.0,143.5,159.5,80.6,42.7,14.24,10.51,44.3,63.5,6.2,0.1,65.4,0
85,36,63.5,57.0,118.2,143.3,66.9,52.7,8.92,10.99,73.8,87.3,6.3,0.8,57.3,1
19,27,69.6,50.0,139.0,152.5,71.3,42.0,11.89,9.38,47.4,65.8,6.8,0.0,60.6,0
19,18,68.7,68.0,145.3,163.8,78.7,45.8,12.73,6.82,32.2,46.7,8.7,0.0,63.8,0
36,30,72.6,74.0,159.1,180.8,58.6,29.5,10.48,10.69,61.2,97.4,6.3,1.2,50.3,1
29,34,81.6,73.0,149.4,166.5,76.1,50.4,7.38,5.99,48.7,72.8,8.7,0.0,54.9,0
60,20,77.0,70.0,161.9,185.8,67.8,44.1,12.2,13.25,65.2,105.6,7.8,0.0,62.1,1
82,25,61.4,58.0,170.2,187.4,74.1,54.7,10.42,7.75,44.6,75.9,7.4,0.0,62.7,0
2,31,81.0,57.0,165.9,192.9,66.9,50.3,10.43,3.38,19.4,32.3,7.7,0.0,61.0,0
1,20,72.5,47.0,157.1,176.4,78.0,54.7,11.29,4.42,23.5,36.9,7.0,0.0,64.5,0
47,33,75.5,76.0,150.2,173.5,67.2,41.5,11.73,8.13,41.6,62.4,8.3,0.0,60.1,0
69,30,81.7,64.0,135.3,159.0,50.2,54.2,11.98,8.42,42.2,57.0,7.6,0.2,65.2,0
20,37,61.1,56.0,161.1,178.0,79.5,60.6,10.23,13.91,81.6,131.4,5.3,1.3,62.0,1
11,34,69.7,71.0,175.2,184.9,55.5,52.6,11.56,4.88,25.4,44.4,7.3,0.1,63.9,0
2,30,65.7,52.0,155.1,176.9,77.5,52.7,8.49,8.12,57.4,89.1,7.8,0.0,58.1,1
67,23,57.5,63.0,178.8,199.1,64.1,49.0,12.62,4.82,22.9,41.0,6.7,0.3,64.3,0
87,34,72.8,59.0,127.1,149.9,76.8,44.9,6.29,6.52,62.2,79.1,7.1,0.0,50.5,1
12,31,90.1,65.0,132.7,151.6,76.3,52.6,11.42,13.05,68.6,91.0,6.4,0.3,63.4,1
20,34,55.3,59.0,162.8,180.7,69.3,39.0,13.84,4.59,19.9,32.4,5.6,1.1,61.1,0
5,25,69.7,48.0,154.0,184.0,70.1,45.5,9.88,9.76,59.3,91.3,5.4,1.5,55.0,1
37,28,75.1,61.0,169.7,182.3,69.2,37.4,13.43,9.18,41.0,69.6,5.5,1.4,59.0,0
38,37,71.0,68.0,149.8,173.4,44.9,43.8,14.31,7.93,33.2,49.8,7.7,0.3,65.5,0
94,18,69.1,60.0,137.0,154.1,66.2,51.9,5.38,9.56,106.5,145.9,4.5,2.9,45.7,1
9,24,59.6,66.0,146.8,165.1,53.8,51.0,11.7,4.52,23.2,34.0,6.3,1.1,61.5,0
98,38,71.9,52.0,127.0,145.4,66.7,48.3,6.25,12.97,124.5,158.2,6.2,1.2,49.4,1
53,38,63.9,60.0,133.1,149.1,53.6,49.0,11.76,13.77,70.3,93.5,6.7,1.1,61.0,1
44,34,52.5,55.0,164.6,187.4,53.2,36.7,11.99,8.14,40.8,67.1,5.1,2.5,53.6,0
99,27,79.6,66.0,163.1,190.0,81.0,45.8,7.03,15.27,130.2,212.4,7.4,0.0,52.4,1
86,28,77.7,60.0,155.4,177.8,75.7,43.9,15.85,6.8,25.8,40.0,5.7,0.7,67.9,0
24,39,70.4,66.0,124.2,144.7,65.0,44.0,12.57,9.2,43.9,54.5,8.1,0.0,62.8,0
81,26,71.8,69.0,144.6,159.7,66.8,51.6,10.3,12.3,71.6,103.6,6.4,0.8,59.6,1
74,26,78.6,66.0,131.6,154.2,62.5,42.8,14.93,6.62,26.6,35.0,6.9,0.1,66.7,0
30,22,71.8,62.0,167.6,198.4,70.7,44.4,8.41,3.86,27.5,46.1,7.0,0.0,54.6,0
